(1.0, 1.0, 0.89803921568627454, 1.0)
(1.0, 0.99901576316801233, 0.89299500192233761, 1.0)
(1.0, 0.99803152633602465, 0.88795078815840067, 1.0)
(1.0, 0.99704728950403687, 0.88290657439446374, 1.0)
(1.0, 0.9960630526720492, 0.87786236063052681, 1.0)
(1.0, 0.99507881584006153, 0.87281814686658976, 1.0)
(1.0, 0.99409457900807385, 0.86777393310265283, 1.0)
(1.0, 0.99311034217608607, 0.86272971933871589, 1.0)
(1.0, 0.9921261053440984, 0.85768550557477896, 1.0)
(1.0, 0.99114186851211072, 0.85264129181084203, 1.0)
(1.0, 0.99015763168012305, 0.84759707804690509, 1.0)
(1.0, 0.98917339484813538, 0.84255286428296816, 1.0)
(1.0, 0.9881891580161476, 0.83750865051903123, 1.0)
(1.0, 0.98720492118415992, 0.83246443675509418, 1.0)
(1.0, 0.98622068435217225, 0.82742022299115725, 1.0)
(1.0, 0.98523644752018458, 0.82237600922722032, 1.0)
(1.0, 0.98425221068819679, 0.81733179546328338, 1.0)
(1.0, 0.98326797385620912, 0.81228758169934645, 1.0)
(1.0, 0.98228373702422145, 0.80724336793540952, 1.0)
(1.0, 0.98129950019223378, 0.80219915417147258, 1.0)
(1.0, 0.9803152633602461, 0.79715494040753565, 1.0)
(1.0, 0.97933102652825832, 0.79211072664359872, 1.0)
(1.0, 0.97834678969627065, 0.78706651287966167, 1.0)
(1.0, 0.97736255286428297, 0.78202229911572474, 1.0)
(1.0, 0.9763783160322953, 0.77697808535178781, 1.0)
(1.0, 0.97539407920030752, 0.77193387158785087, 1.0)
(1.0, 0.97440984236831985, 0.76688965782391394, 1.0)
(1.0, 0.97342560553633217, 0.76184544405997701, 1.0)
(1.0, 0.9724413687043445, 0.75680123029604007, 1.0)
(1.0, 0.97145713187235683, 0.75175701653210303, 1.0)
(1.0, 0.97047289504036904, 0.7467128027681661, 1.0)
(1.0, 0.96948865820838137, 0.74166858900422916, 1.0)
(0.99998462129950016, 0.96831987697039601, 0.73659361783929267, 1.0)
(0.99986159169550171, 0.96585928489042683, 0.73130334486735882, 1.0)
(0.99973856209150325, 0.96339869281045754, 0.72601307189542486, 1.0)
(0.99961553248750479, 0.96093810073048824, 0.720722798923491, 1.0)
(0.99949250288350633, 0.95847750865051906, 0.71543252595155715, 1.0)
(0.99936947327950787, 0.95601691657054977, 0.7101422529796233, 1.0)
(0.99924644367550941, 0.95355632449058059, 0.70485198000768934, 1.0)
(0.99912341407151095, 0.95109573241061129, 0.69956170703575549, 1.0)
(0.99900038446751249, 0.948635140330642, 0.69427143406382164, 1.0)
(0.99887735486351403, 0.94617454825067282, 0.68898116109188778, 1.0)
(0.99875432525951557, 0.94371395617070353, 0.68369088811995393, 1.0)
(0.99863129565551711, 0.94125336409073435, 0.67840061514801997, 1.0)
(0.99850826605151866, 0.93879277201076505, 0.67311034217608612, 1.0)
(0.9983852364475202, 0.93633217993079587, 0.66782006920415227, 1.0)
(0.99826220684352174, 0.93387158785082658, 0.66252979623221842, 1.0)
(0.99813917723952328, 0.9314109957708574, 0.65723952326028456, 1.0)
(0.99801614763552482, 0.9289504036908881, 0.6519492502883506, 1.0)
(0.99789311803152636, 0.92648981161091881, 0.64665897731641686, 1.0)
(0.9977700884275279, 0.92402921953094963, 0.6413687043444829, 1.0)
(0.99764705882352944, 0.92156862745098034, 0.63607843137254905, 1.0)
(0.99752402921953098, 0.91910803537101116, 0.6307881584006152, 1.0)
(0.99740099961553252, 0.91664744329104186, 0.62549788542868134, 1.0)
(0.99727797001153407, 0.91418685121107268, 0.62020761245674738, 1.0)
(0.99715494040753561, 0.91172625913110339, 0.61491733948481353, 1.0)
(0.99703191080353715, 0.9092656670511341, 0.60962706651287968, 1.0)
(0.99690888119953869, 0.90680507497116491, 0.60433679354094583, 1.0)
(0.99678585159554023, 0.90434448289119562, 0.59904652056901186, 1.0)
(0.99666282199154177, 0.90188389081122644, 0.59375624759707801, 1.0)
(0.99653979238754331, 0.89942329873125715, 0.58846597462514416, 1.0)
(0.99641676278354485, 0.89696270665128797, 0.58317570165321031, 1.0)
(0.99629373317954639, 0.89450211457131867, 0.57788542868127646, 1.0)
(0.99617070357554793, 0.89204152249134938, 0.5725951557093425, 1.0)
(0.99607843137254903, 0.88924259900038438, 0.56659746251441756, 1.0)
(0.99607843137254903, 0.88542868127643204, 0.55847750865051904, 1.0)
(0.99607843137254903, 0.88161476355247981, 0.55035755478662063, 1.0)
(0.99607843137254903, 0.87780084582852747, 0.542237600922722, 1.0)
(0.99607843137254903, 0.87398692810457512, 0.53411764705882347, 1.0)
(0.99607843137254903, 0.87017301038062278, 0.52599769319492506, 1.0)
(0.99607843137254903, 0.86635909265667044, 0.51787773933102654, 1.0)
(0.99607843137254903, 0.86254517493271821, 0.50975778546712802, 1.0)
(0.99607843137254903, 0.85873125720876586, 0.5016378316032295, 1.0)
(0.99607843137254903, 0.85491733948481352, 0.49351787773933098, 1.0)
(0.99607843137254903, 0.85110342176086129, 0.48539792387543262, 1.0)
(0.99607843137254903, 0.84728950403690884, 0.47727797001153399, 1.0)
(0.99607843137254903, 0.84347558631295649, 0.46915801614763553, 1.0)
(0.99607843137254903, 0.83966166858900426, 0.461038062283737, 1.0)
(0.99607843137254903, 0.83584775086505192, 0.45291810841983848, 1.0)
(0.99607843137254903, 0.83203383314109958, 0.44479815455594002, 1.0)
(0.99607843137254903, 0.82821991541714723, 0.43667820069204155, 1.0)
(0.99607843137254903, 0.82440599769319489, 0.42855824682814303, 1.0)
(0.99607843137254903, 0.82059207996924266, 0.42043829296424462, 1.0)
(0.99607843137254903, 0.81677816224529032, 0.41231833910034599, 1.0)
(0.99607843137254903, 0.81296424452133798, 0.40419838523644752, 1.0)
(0.99607843137254903, 0.80915032679738563, 0.39607843137254906, 1.0)
(0.99607843137254903, 0.80533640907343329, 0.38795847750865053, 1.0)
(0.99607843137254903, 0.80152249134948095, 0.37983852364475201, 1.0)
(0.99607843137254903, 0.79770857362552872, 0.37171856978085349, 1.0)
(0.99607843137254903, 0.79389465590157637, 0.36359861591695503, 1.0)
(0.99607843137254903, 0.79008073817762403, 0.35547866205305667, 1.0)
(0.99607843137254903, 0.78626682045367169, 0.34735870818915804, 1.0)
(0.99607843137254903, 0.78245290272971935, 0.33923875432525952, 1.0)
(0.99607843137254903, 0.77863898500576711, 0.331118800461361, 1.0)
(0.99607843137254903, 0.77482506728181477, 0.32299884659746253, 1.0)
(0.99607843137254903, 0.77101114955786243, 0.31487889273356401, 1.0)
